country,country_risk,asn_reputation_risk,device_type,is_new_country,is_new_device,round_trip_time_ms,hour_of_day,is_attack_ip,login_successful,is_account_takeover
Germany,0.05,0.3030822029577767,desktop,0,0,122.14226479615627,15,0,0,0
United Kingdom,0.06,0.3771646190045959,tablet,0,0,222.71371982675902,0,0,1,0
France,0.07,0.04878807114467747,mobile,0,0,148.46547662621956,14,0,1,0
Canada,0.05,0.4560248726230636,mobile,0,0,236.95979974701476,15,0,1,1
Australia,0.06,0.32254217079285485,desktop,0,0,130.2797622417149,13,0,1,0
Germany,0.05,0.1769324836610983,desktop,0,0,31.74071284037226,20,0,0,1
Japan,0.05,0.08915907674413359,desktop,0,0,87.37615916715953,16,0,1,0
Netherlands,0.08,0.14359474925864726,tablet,1,0,74.3034633663449,5,0,1,0
United Kingdom,0.06,0.19273843138685684,desktop,0,0,35.41827752572152,16,0,1,0
United States,0.05,0.0658100967500814,desktop,1,1,73.30579208139861,5,0,0,1
France,0.07,0.24074670426782718,mobile,0,0,47.78848706049481,1,0,1,0
Netherlands,0.08,0.05768631798316448,desktop,0,0,61.44368791490557,22,0,1,0
Australia,0.06,0.14709865324984284,mobile,0,0,82.00781381559469,10,0,0,0
Japan,0.05,0.44794376220960846,tablet,0,0,118.67109546738216,10,0,1,1
Canada,0.05,0.1792593609676911,desktop,0,0,83.48857708312968,23,0,1,0
Germany,0.05,0.0736435449307793,desktop,0,0,77.86760858220926,14,0,1,0
France,0.07,0.3049627914080602,tablet,0,0,168.0114900200735,18,0,1,0
United Kingdom,0.06,0.415850248631794,desktop,0,0,197.66265011796776,21,1,0,1
Japan,0.05,0.2888770723491589,mobile,0,0,76.65978717750234,4,0,1,0
United Kingdom,0.06,0.14848949758059996,desktop,1,0,85.39778688767501,3,0,1,0
Germany,0.05,0.0750329548093631,desktop,0,0,73.02595951492371,10,0,0,1
France,0.07,0.31232700873722335,desktop,0,0,42.33480307982927,1,0,1,0
France,0.07,0.13374220789444222,mobile,0,0,93.89185987049115,11,0,1,0
Australia,0.06,0.11067236123590032,desktop,0,0,115.78666518691341,13,0,1,0
France,0.07,0.27516540739375034,desktop,0,0,127.01844278726504,23,0,1,1
India,0.18,0.4038475794224894,desktop,0,0,350.7372122349377,4,0,0,1
Netherlands,0.08,0.33217975176655656,desktop,0,0,67.08071359595338,22,0,1,0
Nigeria,0.55,0.20076285960951334,desktop,1,0,80.80409810084798,5,1,1,1
Australia,0.06,0.362321397826263,tablet,0,0,137.72069490041466,1,0,1,0
Australia,0.06,0.27564034030064716,mobile,0,0,68.14336843470049,20,0,1,0
Australia,0.06,0.1799087916474873,desktop,0,0,48.53442907903862,6,0,1,1
France,0.07,0.08054187189172803,desktop,0,0,159.69594116370962,7,0,1,0
Germany,0.05,0.06651359654078348,desktop,0,0,51.60716828033428,1,0,1,0
Australia,0.06,0.43094526964768565,desktop,0,0,141.26061398472572,12,1,1,1
United States,0.05,0.026366189581382173,desktop,0,0,82.4092029638788,4,0,1,0
United States,0.05,0.21493337085970923,tablet,0,0,85.03562633317782,14,0,1,0
Netherlands,0.08,0.14783151846423387,desktop,0,0,86.5152110463445,10,0,1,0
United States,0.05,0.14482311741084156,desktop,0,1,100.22201823978887,6,0,1,0
France,0.07,0.14963581165473244,mobile,0,0,69.64515580554017,14,0,1,0
Australia,0.06,0.2812603304351612,desktop,0,1,69.99724698645018,3,0,1,0
United Kingdom,0.06,0.4637120651880955,mobile,1,0,207.5410346466247,19,1,0,1
Vietnam,0.35,0.6456452950846971,mobile,0,0,262.6186313219364,16,0,1,0
United Kingdom,0.06,0.15496067742930333,desktop,0,0,89.0924340638757,2,0,1,0
Nigeria,0.55,0.153070189623917,mobile,1,0,101.22759989605034,23,1,1,1
Netherlands,0.08,0.07321589593350021,desktop,0,0,53.82668721508657,6,0,1,0
Germany,0.05,0.19193498309332405,desktop,0,1,47.6469154419883,23,0,1,0
United Kingdom,0.06,0.13438065661466567,mobile,0,0,100.45859741873589,14,0,1,0
Germany,0.05,0.14114212354544398,mobile,0,0,61.24273717388942,22,0,1,0
Canada,0.05,0.28977904930052434,desktop,1,0,52.205817981881324,11,0,1,0
Germany,0.05,0.16890602094317675,desktop,1,0,38.56917420861134,18,1,0,1
Pakistan,0.45,0.060555902372193875,mobile,1,0,120.61315191912941,7,0,1,1
Germany,0.05,0.3036755500348202,mobile,0,0,81.16486302453035,16,0,1,0
Netherlands,0.08,0.10915437475176967,desktop,0,0,89.20361328253182,4,0,0,1
United Kingdom,0.06,0.13487003870516145,desktop,0,0,85.89248908225422,3,0,1,1
Indonesia,0.3,0.2951897101030687,mobile,0,0,79.39121400471382,17,0,1,0
Germany,0.05,0.3246090603723293,mobile,0,0,73.10332364107649,0,0,0,1
Canada,0.05,0.11293312883499045,desktop,0,0,71.90885918025052,5,0,1,0
Australia,0.06,0.2199428851628548,desktop,0,0,52.356825865733555,11,0,1,0
United Kingdom,0.06,0.03641864328554481,desktop,0,0,39.73035393831739,16,1,0,1
Netherlands,0.08,0.17532013397750668,mobile,0,0,161.73674191212888,13,0,1,0
Germany,0.05,0.31326083497070106,mobile,0,0,74.68596818254697,22,0,1,0
Australia,0.06,0.07560876556934298,mobile,1,0,63.23500423106709,17,0,1,0
Australia,0.06,0.2369528620943407,mobile,0,0,55.682376840944194,5,0,1,0
Australia,0.06,0.00997922400475479,desktop,0,0,106.415780870812,16,0,1,0
United States,0.05,0.16471223306905214,mobile,1,0,77.52914214836136,17,0,1,1
United Kingdom,0.06,0.23476058294750823,tablet,0,0,54.47860709110083,20,0,1,0
United Kingdom,0.06,0.24073928751104104,mobile,0,0,66.27070701105885,19,0,1,0
Germany,0.05,0.19073053594391398,mobile,1,0,82.18369884717892,15,0,1,0
United Kingdom,0.06,0.17028086234402667,tablet,0,0,64.372041494391,15,0,1,0
India,0.18,0.5482570328626137,desktop,0,1,191.62040681052025,10,1,1,0
France,0.07,0.36866417092031667,desktop,0,1,155.00108717866271,7,0,1,1
Australia,0.06,0.27184884346364646,desktop,0,0,63.5809236175689,22,0,1,1
Canada,0.05,0.41705933431918313,desktop,0,0,421.2171593146567,5,0,0,1
Germany,0.05,0.12104292726559443,mobile,0,0,55.120678205754395,20,0,1,0
France,0.07,0.18027365757815017,desktop,0,0,69.84486366603035,18,1,1,1
Germany,0.05,0.1101858145201249,desktop,0,1,37.109335430999735,14,0,1,1
Canada,0.05,0.1461477730484235,desktop,1,0,108.28523383918872,7,0,1,0
France,0.07,0.2547958899040513,desktop,0,0,46.20288038799679,17,0,1,0
France,0.07,0.14846998893994465,desktop,0,0,55.57829155091457,19,0,1,0
Pakistan,0.45,0.21269659383812115,desktop,0,0,75.89380150645088,14,0,0,1
Germany,0.05,0.24504080150826188,desktop,0,0,119.35495208177966,20,0,1,0
France,0.07,0.3877564664602305,desktop,0,1,116.428291682496,12,0,0,1
United Kingdom,0.06,0.15245799839925248,mobile,0,0,69.03854031549236,20,0,1,1
Canada,0.05,0.1113655780369096,mobile,0,0,81.67378791671732,9,0,1,0
Japan,0.05,0.0835810500639426,desktop,0,0,58.26188066389913,19,0,1,0
United Kingdom,0.06,0.4453488789474076,tablet,0,0,359.9024083010131,1,0,1,0
Australia,0.06,0.18138261155123137,desktop,0,1,42.238244220342146,21,0,1,0
Canada,0.05,0.1513869682474408,mobile,0,0,61.27109742588975,16,0,1,0
United States,0.05,0.2868299997634924,mobile,0,0,113.37029337303427,22,0,1,1
India,0.18,0.08005188042159761,mobile,0,0,98.05048793894466,22,0,1,0
Canada,0.05,0.43031132842639974,desktop,0,0,127.28295325872682,11,1,0,1
Netherlands,0.08,0.1522663582560199,desktop,0,0,51.698244734076134,15,0,1,0
Canada,0.05,0.3218425285522854,mobile,0,0,68.42055199080347,6,0,1,0
Russia,0.6,0.1395246424420957,mobile,0,0,44.15556371738633,23,0,1,1
Germany,0.05,0.250047232652995,mobile,0,0,68.79498370707053,4,0,1,0
Canada,0.05,0.2077387593081772,desktop,1,0,63.84686001554173,4,0,1,0
Japan,0.05,0.19640343932698293,tablet,0,0,63.034898101761655,9,0,1,0
Canada,0.05,0.2644067363650243,tablet,0,0,70.14717356662125,10,0,1,0
Canada,0.05,0.10315909595334534,mobile,0,0,88.93201341573618,6,0,1,0
Pakistan,0.45,0.2056427697486708,tablet,0,0,51.237634518747164,23,0,1,0
Australia,0.06,0.26586043044081603,desktop,0,0,103.04620872893176,20,0,1,0
Japan,0.05,0.122943677068902,desktop,0,0,109.27163488256971,4,0,1,0
Australia,0.06,0.32838489371096846,mobile,0,0,159.15962232518638,20,1,1,0
Netherlands,0.08,0.19188948186289212,mobile,0,0,81.75405111753543,7,1,1,0
Netherlands,0.08,0.09449886982177212,desktop,0,0,123.41617981307613,10,0,1,0
Australia,0.06,0.19850022551147586,desktop,0,0,103.72631355496662,23,0,1,0
Germany,0.05,0.08054182775961755,mobile,0,0,78.77955699813113,19,1,1,1
United States,0.05,0.1878948422827391,desktop,0,1,48.13565010918135,8,0,1,0
Australia,0.06,0.20344121096268414,mobile,0,0,100.8201200725701,15,0,1,0
Netherlands,0.08,0.014050300071428323,tablet,0,0,80.15055183864258,19,0,1,0
France,0.07,0.21779453315562727,desktop,0,0,137.76836040616482,13,0,1,0
United Kingdom,0.06,0.12781408996289684,mobile,0,0,95.49489142515046,5,0,1,0
Germany,0.05,0.10887462589576179,desktop,0,0,106.64836228920691,19,0,1,0
France,0.07,0.21618964221382195,desktop,0,1,60.19518647404572,8,0,0,1
Netherlands,0.08,0.05519044645841128,tablet,0,0,80.28688856471975,19,0,1,0
United Kingdom,0.06,0.09971465954655229,desktop,0,0,37.59004532773486,12,0,1,0
Australia,0.06,0.4162720759060543,desktop,0,1,260.0657599585901,19,1,1,1
Japan,0.05,0.05381603590174546,tablet,0,0,112.86801529414129,19,0,1,0
Russia,0.6,0.1543511236520485,desktop,0,0,119.9618270230221,13,0,0,1
United Kingdom,0.06,0.10497788811779185,desktop,0,1,65.09028863831678,7,0,1,0
India,0.18,0.2068066322294091,desktop,0,0,39.0635530003784,7,0,1,0
Australia,0.06,0.09814057503722425,desktop,0,1,61.05886543954977,0,0,1,0
Netherlands,0.08,0.13596740045063901,desktop,0,0,71.7190686771491,9,0,1,1
United States,0.05,0.10703744606411049,mobile,1,0,85.03674735937352,4,0,0,1
France,0.07,0.36241257495809154,desktop,0,0,36.223081391745396,16,1,0,1
Australia,0.06,0.22170343745723814,desktop,0,0,71.0516505747578,15,0,1,1
Germany,0.05,0.05618231081755203,mobile,0,0,51.258263392370914,21,0,1,0
Canada,0.05,0.03818000198964559,desktop,0,0,122.2758525123339,3,0,1,0
Australia,0.06,0.019104052793036667,desktop,0,0,32.54996313645283,17,0,1,0
Australia,0.06,0.01308062539797722,tablet,0,0,105.0507051676953,5,0,1,0
United States,0.05,0.18601545312923654,mobile,0,0,69.69755900485805,18,1,1,0
France,0.07,0.12797191107498512,mobile,1,0,36.002433759275355,19,0,0,1
United Kingdom,0.06,0.23085614167088014,desktop,0,0,132.5683935551314,7,0,1,0
Brazil,0.2,0.6765762761395957,mobile,0,0,264.4711690123915,23,0,0,1
Indonesia,0.3,0.13529602457534998,mobile,0,1,114.14828251607105,10,0,1,0
Germany,0.05,0.4306972946105957,desktop,1,0,175.1895002018384,15,0,1,1
United Kingdom,0.06,0.18964390725095936,desktop,0,1,58.26228654783317,17,0,1,0
Germany,0.05,0.1372848989888306,desktop,0,0,75.3984825211854,14,0,1,0
France,0.07,0.1475324434511234,tablet,0,0,89.22104372785455,20,0,1,0
Nigeria,0.55,0.22459518482007806,mobile,0,0,60.95583618258784,1,0,1,0
France,0.07,0.6757295230908241,desktop,0,1,152.01106313238222,12,1,1,1
United States,0.05,0.25027058428486004,desktop,1,0,87.5842402902608,18,0,1,1
United States,0.05,0.0070932419201343916,tablet,0,1,78.91704391417271,0,0,1,0
Germany,0.05,0.17217796290448778,desktop,0,0,101.90913193234181,11,0,1,0
Netherlands,0.08,0.1565116583062612,mobile,0,0,125.59506914439075,21,0,1,0
Australia,0.06,0.3452051309254245,mobile,0,0,99.45639434723464,7,0,1,1
Australia,0.06,0.14617439672140073,tablet,0,0,49.23950017626399,2,0,1,0
Germany,0.05,0.25212542787176134,desktop,0,0,73.36534841027193,9,0,1,0
India,0.18,0.1428654432868185,mobile,0,0,84.38946868062088,12,0,1,0
Canada,0.05,0.32414443732619747,desktop,0,0,97.82870078376183,2,0,1,0
Netherlands,0.08,0.061771552073188914,tablet,0,0,99.51759099151992,11,0,1,0
Vietnam,0.35,0.32196855098838517,desktop,0,0,72.21773266844721,15,0,1,0
France,0.07,0.09151345217212913,mobile,1,0,62.075442687786854,23,1,1,1
Vietnam,0.35,0.026220340331473316,desktop,0,0,104.90346837367956,16,0,1,0
Germany,0.05,0.1747444145984599,mobile,0,0,84.11366800258322,2,0,1,0
Japan,0.05,0.25029096282176255,desktop,0,0,81.33053805990164,22,0,1,1
United States,0.05,0.050746717195200554,desktop,0,0,57.5912300861301,15,0,1,0
France,0.07,0.15960915262628023,mobile,1,0,153.6897313774154,20,0,1,0
United Kingdom,0.06,0.02511503020282842,desktop,0,0,80.4121163767985,7,0,1,0
United States,0.05,0.1725187968770274,desktop,0,0,71.49400729841123,0,0,1,0
United States,0.05,0.027800443216539496,desktop,0,0,80.41388251744571,10,0,1,0
Germany,0.05,0.009019841905672144,tablet,0,0,70.38130823222954,8,0,1,0
Australia,0.06,0.03620054531280482,mobile,0,0,46.942972377141466,9,0,1,1
France,0.07,0.021242294435322065,mobile,0,0,81.82125352137913,22,0,1,0
Germany,0.05,0.25295520918105086,mobile,0,0,44.34233140290013,8,0,1,0
Pakistan,0.45,0.20840906924780267,mobile,1,0,76.40770796066846,6,0,1,0
Russia,0.6,0.024181349948989364,desktop,1,0,42.1983660781422,21,1,1,1
United Kingdom,0.06,0.3371086615691076,desktop,0,0,34.67402486489691,21,0,1,0
Canada,0.05,0.08385389887758656,mobile,0,0,91.33657320488204,17,0,0,0
Australia,0.06,0.03366364777585968,mobile,0,0,50.08514732884139,2,0,1,0
Japan,0.05,0.500564555773325,desktop,0,0,210.76760201051394,21,1,0,1
Canada,0.05,0.03303618574013119,mobile,0,0,78.19951486828475,0,0,1,0
Japan,0.05,0.12983952465248583,desktop,0,0,77.58740286041709,19,0,1,0
United Kingdom,0.06,0.12367910648738008,desktop,0,0,59.17670059103118,17,0,1,0
Canada,0.05,0.24380415564102584,desktop,0,0,70.3966302985419,10,0,1,0
Japan,0.05,0.1375272812697101,tablet,0,0,58.574029960494094,4,0,1,0
Australia,0.06,0.10322677636149144,desktop,0,0,102.58448553613795,1,0,1,0
Netherlands,0.08,0.5437636647209283,desktop,0,1,237.23409162449087,0,1,0,1
United States,0.05,0.04764376138605084,desktop,0,0,67.56311513185292,7,0,1,1
United Kingdom,0.06,0.15915686698609913,tablet,0,0,95.64563953129888,11,0,1,1
United States,0.05,0.3282905178187957,desktop,0,0,59.29152189171607,8,0,1,0
United Kingdom,0.06,0.26756110184617127,desktop,0,0,39.37253650952295,14,0,1,0
United States,0.05,0.04001994144227567,tablet,0,0,50.839151027596564,2,0,1,0
France,0.07,0.2401928298634655,mobile,0,0,106.64645533986943,16,0,1,0
France,0.07,0.30268261937591334,desktop,0,0,75.86159210858776,3,0,1,1
Japan,0.05,0.10315597950891356,desktop,0,1,81.63460503890427,10,0,1,0
Canada,0.05,0.03819250825339449,mobile,0,0,81.73668125371759,0,0,1,0
United States,0.05,0.2554195380491831,desktop,0,0,137.81185497412133,22,0,1,0
Japan,0.05,0.05872527287966956,desktop,0,0,35.64798551894017,10,0,1,0
United States,0.05,0.30450051926365035,desktop,0,0,70.47570577240249,8,0,1,0
Netherlands,0.08,0.4169334368530435,tablet,0,0,138.33864945648367,4,1,0,1
United States,0.05,0.05924569931066153,mobile,0,0,73.17860739164036,5,0,1,0
France,0.07,0.018014892438520638,mobile,1,0,97.49753428029267,6,1,1,1
Vietnam,0.35,0.37344517355290124,desktop,0,0,98.367088219003,2,0,1,0
Australia,0.06,0.2729516766064624,desktop,0,0,68.32952421524533,11,0,1,0
Australia,0.06,0.640888341998189,tablet,0,0,123.38252051139621,3,1,0,1
Japan,0.05,0.28478684347212463,mobile,0,0,177.32035382521337,3,0,1,0
United Kingdom,0.06,0.03222181068116068,desktop,1,0,73.53910818355985,2,0,1,0
Japan,0.05,0.4377816310618024,mobile,0,0,233.0572914075038,1,1,0,1
Nigeria,0.55,0.10812618543775307,desktop,1,0,114.64050639324591,19,0,1,1
Indonesia,0.3,0.11486206976172499,desktop,0,0,64.22236600020454,18,0,1,0
France,0.07,0.1911631402471551,desktop,0,0,115.82725238414747,16,1,1,1
Canada,0.05,0.4705682348996632,mobile,0,0,411.46906065927044,21,1,0,1
Japan,0.05,0.0013669911143192794,mobile,0,0,139.79626081996702,10,0,1,0
France,0.07,0.21340157776696972,desktop,0,0,86.43237639769215,8,0,1,0
Germany,0.05,0.19071263461107218,desktop,0,0,58.182844810413,10,0,1,0
United Kingdom,0.06,0.2642455477598591,mobile,0,0,158.08461492802647,11,0,1,0
United Kingdom,0.06,0.2039454388559577,desktop,1,0,90.99811850054424,2,0,1,1
France,0.07,0.03402781056464965,desktop,0,0,59.55467147826955,6,0,1,0
United Kingdom,0.06,0.2420685567707614,mobile,0,0,45.03782523146052,11,0,1,0
United States,0.05,0.11049406698363218,mobile,0,0,94.080641158872,11,0,1,0
United States,0.05,0.009242254975493644,desktop,0,0,119.63260978951209,9,0,1,0
India,0.18,0.14407049229852367,desktop,1,0,84.39178079636862,2,0,0,1
United States,0.05,0.351509187989366,mobile,0,0,82.7250645245993,6,0,0,1
United States,0.05,0.07279563929782243,desktop,1,0,127.1687907043281,11,0,1,0
France,0.07,0.4393352309635795,mobile,0,0,190.33103260867242,5,1,1,1
Germany,0.05,0.48766860588556227,mobile,0,0,151.05256021757467,11,1,1,0
Romania,0.4,0.37599366174566656,mobile,0,0,187.36107202626354,7,1,1,1
Brazil,0.2,0.31531742005280283,desktop,1,0,89.51896174121138,7,0,1,1
Canada,0.05,0.517901092057235,mobile,0,0,297.7613290719383,22,1,1,1
France,0.07,0.43227946964463354,tablet,0,0,262.5677282414798,20,1,1,1
Canada,0.05,0.16767897181195124,mobile,0,0,83.84900151856,16,0,1,0
United States,0.05,0.5531348211996795,desktop,0,0,314.5241319663093,10,1,0,1
Germany,0.05,0.4490618044254095,tablet,0,0,263.3570158807453,19,1,1,1
United Kingdom,0.06,0.6186887949030572,desktop,0,0,355.90794473726834,3,1,1,1
United States,0.05,0.19357891140912298,desktop,1,0,95.6835489718449,4,0,1,0
Australia,0.06,0.3203722390793423,desktop,0,1,67.32818336560658,18,0,0,1
United States,0.05,0.15083507260393345,desktop,0,0,68.99751284302447,21,0,1,0
United States,0.05,0.09979649201099108,desktop,0,0,82.54703850225113,3,0,1,0
France,0.07,0.22091401715601436,mobile,0,0,76.6480969930481,11,0,1,0
France,0.07,0.14992512552265932,desktop,1,0,116.74396089049009,2,0,0,1
United Kingdom,0.06,0.011122658491121866,desktop,0,0,79.37408975854602,23,0,1,1
United States,0.05,0.17004221430619626,mobile,0,0,44.782022063547586,8,0,1,0
United Kingdom,0.06,0.06254943144666411,desktop,0,0,48.73064496858699,19,0,1,0
Germany,0.05,0.1978435092076033,mobile,0,0,67.7827306035413,19,0,1,0
Netherlands,0.08,0.22642909869462163,tablet,0,0,94.88127401757656,3,0,1,1
Brazil,0.2,0.18340629482015772,desktop,0,0,57.17754663282703,22,0,1,0
Canada,0.05,0.07427833579095895,desktop,0,0,92.56995928704298,23,0,1,0
Canada,0.05,0.14680570624369713,desktop,0,0,56.347366631163666,15,0,1,0
Japan,0.05,0.44087814772415856,mobile,0,0,277.0780200278082,23,1,1,1
Australia,0.06,0.16443181159763146,desktop,0,0,85.20717903400148,21,0,1,0
United Kingdom,0.06,0.24885034002806486,tablet,0,0,49.395065390431796,13,0,1,0
United States,0.05,0.06135227406307306,mobile,0,0,84.64552779615842,13,0,1,1
France,0.07,0.14496526943221597,mobile,0,0,129.72842168699478,23,0,1,0
Australia,0.06,0.30563718118733474,tablet,0,0,68.77621048247599,4,0,1,0
United Kingdom,0.06,0.028950315753846698,desktop,0,1,75.6982567226945,11,0,1,0
Germany,0.05,0.15133724584934916,mobile,0,0,80.53430800562327,13,0,1,0
Germany,0.05,0.06743840439137333,mobile,0,0,76.07510347934007,2,0,1,0
Germany,0.05,0.13691878333489974,mobile,0,0,74.32275859551042,17,0,1,0
France,0.07,0.32112042065683316,mobile,0,0,72.33957322501622,15,0,1,1
Japan,0.05,0.07418533928286039,desktop,1,0,42.58055727645704,1,0,1,0
France,0.07,0.27085021630163797,mobile,0,0,86.36030308633975,20,0,1,0
United Kingdom,0.06,0.0556033978154964,mobile,1,0,50.590252689806285,10,0,0,1
United States,0.05,0.23892861466607437,mobile,0,0,84.08015536264526,2,0,1,0
Netherlands,0.08,0.25930688077927666,mobile,0,0,94.19924499235229,2,0,1,0
France,0.07,0.12762456561987337,desktop,0,0,84.97986507531039,6,0,1,0
United States,0.05,0.03245666396194842,tablet,0,0,54.09361772905509,9,0,1,0
Germany,0.05,0.044731030882811953,desktop,0,0,82.30178351925137,9,0,1,0
Netherlands,0.08,0.45611039358376604,desktop,0,0,199.18795126539345,13,1,0,1
Japan,0.05,0.4156126790466676,desktop,0,0,212.10005747083252,15,1,1,1
Nigeria,0.55,0.14596841778101505,desktop,0,0,151.75328991972174,17,0,1,0
Australia,0.06,0.1616720894884472,mobile,0,0,53.81938346254292,10,0,1,0
Canada,0.05,0.09181962537233215,desktop,1,0,87.63286248853856,8,1,1,1
Canada,0.05,0.4634077958431283,mobile,1,0,268.6934122734017,17,1,1,1
United Kingdom,0.06,0.33912616235319315,tablet,0,0,84.26579170055683,2,0,1,0
Australia,0.06,0.595851846460663,mobile,0,0,214.7938165397589,21,1,1,1
Australia,0.06,0.22840918632154317,desktop,0,0,60.767944199394144,11,0,1,0
United Kingdom,0.06,0.1423860324068594,tablet,1,1,45.19846061253885,15,0,1,1
Nigeria,0.55,0.10139432056923393,mobile,0,0,76.15075977347315,3,0,1,0
Canada,0.05,0.3961120113964373,mobile,0,0,331.5113895179763,2,1,1,1
United States,0.05,0.02591868400492494,desktop,1,0,67.5087820925206,2,0,0,1
Canada,0.05,0.4270913151501847,mobile,0,0,347.5204121281451,9,1,0,1
Nigeria,0.55,0.14060772155524812,desktop,1,0,72.74307542940144,17,0,1,1
Brazil,0.2,0.21812895807212748,desktop,0,0,42.840771265856574,22,0,1,1
France,0.07,0.14255722430183995,desktop,0,0,125.30699381798881,14,0,1,0
Romania,0.4,0.2150484048085665,mobile,0,0,49.305717703424904,10,0,1,0
Nigeria,0.55,0.36471309196063784,desktop,1,0,89.26820220570127,12,0,1,1
Netherlands,0.08,0.0036447676770141177,desktop,0,1,93.46082058988425,4,0,1,0
Netherlands,0.08,0.18857406086525252,mobile,1,0,72.71847885643892,4,0,1,1
Canada,0.05,0.05029920886551488,desktop,0,0,103.67837149310904,20,0,1,0
Japan,0.05,0.058919775712657434,desktop,1,0,76.83371957868195,22,0,0,1
Australia,0.06,0.28319255303470975,mobile,0,0,65.95344369017174,20,0,1,1
Japan,0.05,0.15384730144268124,tablet,0,0,36.05982365780231,20,0,0,1
United Kingdom,0.06,0.0211003521360263,mobile,1,0,40.80301052528716,17,0,1,0
Japan,0.05,0.047042479101254635,mobile,0,0,196.1274084029966,20,0,0,1
Romania,0.4,0.1773239505401306,desktop,0,0,96.77849714706213,1,0,1,0
Germany,0.05,0.02970675279810137,desktop,0,0,116.1440229646771,1,1,1,1
Pakistan,0.45,0.3301196852521695,desktop,1,0,180.50544981556587,21,0,1,1
Canada,0.05,0.5625072128877615,tablet,0,1,181.93781921150355,1,1,1,1
United Kingdom,0.06,0.05802591660625658,desktop,1,0,71.34603431321429,6,0,1,0
United Kingdom,0.06,0.0842477615275939,desktop,0,0,42.074161544859315,11,1,0,1
Netherlands,0.08,0.16873864273296196,mobile,0,0,67.73465560656149,12,0,1,0
Australia,0.06,0.04106664200860884,mobile,0,0,67.11543293010392,6,0,1,0
Germany,0.05,0.046554975745179465,desktop,1,0,65.37937091606247,21,0,1,0
Australia,0.06,0.033432962737567115,mobile,0,0,108.314471555353,8,0,0,0
Canada,0.05,0.06281035628594185,mobile,0,0,96.30496214971092,18,0,1,0
France,0.07,0.30482173960856507,tablet,0,0,103.46667310715513,17,0,1,1
Netherlands,0.08,0.24353118429994203,desktop,0,0,48.92065100565462,1,0,1,0
Japan,0.05,0.33821184882093913,desktop,0,0,75.7276382588565,22,0,1,0
Netherlands,0.08,0.1793008989127793,desktop,0,1,84.54649352562896,5,0,1,1
Australia,0.06,0.16183509985678574,desktop,0,0,144.1486797134738,14,0,1,0
Pakistan,0.45,0.14213022478072426,desktop,0,0,78.09170967605037,14,0,1,1
Germany,0.05,0.1676495395868853,desktop,0,0,70.7909799603301,0,0,1,0
Germany,0.05,0.16225647535465476,desktop,0,0,109.65505697553492,23,0,0,1
United States,0.05,0.33143806285658955,desktop,0,0,68.4860885234369,0,0,0,1
Australia,0.06,0.08630735880606744,desktop,0,0,88.37074929682431,10,0,1,0
Australia,0.06,0.14032396499996436,desktop,0,0,87.45877199076301,5,0,1,1
Japan,0.05,0.13368497651824823,desktop,0,0,62.4886424539053,4,0,0,1
Canada,0.05,0.29552608849031337,desktop,0,0,58.85258713227511,0,0,1,0
United States,0.05,0.37857855920879263,desktop,0,0,167.4442037458228,3,1,1,0
Australia,0.06,0.1788013014606994,tablet,0,0,63.339809393512695,3,0,1,0
Pakistan,0.45,0.39840869085693703,desktop,0,1,155.356037641032,16,1,1,1
Germany,0.05,0.2560478113914299,mobile,0,0,94.87198558170867,1,0,1,0
United Kingdom,0.06,0.06949262895193024,desktop,0,0,89.98312787258448,12,0,1,0
Germany,0.05,0.128091272447215,desktop,0,0,56.827846616336274,6,0,1,0
Canada,0.05,0.27319333470437906,desktop,0,0,54.93069221284049,0,0,0,1
Germany,0.05,0.042127185977248426,desktop,0,1,87.44544768681978,1,0,0,1
Canada,0.05,0.1962942392649296,mobile,0,0,136.07841625359396,20,0,1,1
Australia,0.06,0.17258860589999403,mobile,1,0,105.34825825271145,21,0,0,1
Canada,0.05,0.33234531574112974,desktop,1,0,112.19326041682963,14,0,1,0
Canada,0.05,0.04450246766404403,desktop,0,0,66.2499588333603,12,0,1,0
United States,0.05,0.06599583779124678,mobile,0,0,85.23484152800593,5,0,1,0
Brazil,0.2,0.19233468822028466,mobile,0,0,70.36246666088994,20,0,1,0
Canada,0.05,0.3756536074848775,desktop,1,0,57.16112614610976,11,0,1,1
Canada,0.05,0.19813002703005989,desktop,0,1,78.92371285840736,16,0,1,1
United States,0.05,0.3511901308026633,desktop,0,0,54.395761138433315,18,1,1,1
Australia,0.06,0.3708409447548101,desktop,1,0,56.78099144685483,11,0,0,1
Netherlands,0.08,0.584740745170829,desktop,0,1,223.9274825979677,7,1,1,1
United States,0.05,0.06814174438096093,desktop,0,0,65.466024233268,11,1,1,0
United Kingdom,0.06,0.23331253669077148,mobile,0,0,72.94335644697199,21,0,1,0
United Kingdom,0.06,0.2772496443162626,desktop,0,0,35.75896291495473,17,0,1,0
Australia,0.06,0.13250638084878064,desktop,0,0,53.17974245297889,16,0,1,0
India,0.18,0.06427748866376624,desktop,1,0,127.71558652814574,7,0,1,1
France,0.07,0.49307122954291865,mobile,0,0,111.29504327359676,7,0,0,1
Canada,0.05,0.03946199266352098,desktop,0,0,89.70139737790943,12,0,1,0
Netherlands,0.08,0.24858292286774025,desktop,0,0,85.25564080326974,0,0,0,1
Japan,0.05,0.04885028690378421,desktop,0,0,70.9590996246647,2,0,1,0
